,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,s
703,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.703,0.703,0.25,0,0.31994791655494736,738.0612411760285
704,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.704,0.704,0.25,0,0.31994791655494736,738.0612411760285
705,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.705,0.705,0.25,0,0.31994791655494736,738.0612411760285
706,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39849,558.52,1,0.706,0.706,0.25,0,0.31994791655494736,738.0612411760285
707,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39849,558.52,1,0.707,0.707,0.25,0,0.31994791655494736,738.0612411760285
708,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39849,558.52,1,0.708,0.708,0.25,0,0.31994791655494736,738.0612411760285
709,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39849,558.52,1,0.709,0.709,0.25,0,0.31994791655494736,738.0612411760285
710,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39849,558.52,1,0.71,0.71,0.25,0,0.31994791655494736,738.0612411760285
711,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39849,558.52,1,0.711,0.711,0.25,0,0.31994791655494736,738.0612411760285
712,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39849,558.52,1,0.712,0.712,0.25,0,0.31994791655494736,738.0612411760285
713,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39849,558.52,1,0.713,0.713,0.25,0,0.31994791655494736,738.0612411760285
714,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39849,558.52,1,0.714,0.714,0.25,0,0.31994791655494736,738.0612411760285
715,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.715,0.715,0.25,0,0.31994791655494736,738.0612411760285
716,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.716,0.716,0.25,0,0.31994791655494736,738.0612411760285
717,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.717,0.717,0.25,0,0.31994791655494736,738.0612411760285
718,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.718,0.718,0.25,0,0.31994791655494736,738.0612411760285
719,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.719,0.719,0.25,0,0.31994791655494736,738.0612411760285
720,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.72,0.72,0.25,0,0.31994791655494736,738.0612411760285
721,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.721,0.721,0.25,0,0.31994791655494736,738.0612411760285
722,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.722,0.722,0.25,0,0.31994791655494736,738.0612411760285
723,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.723,0.723,0.25,0,0.31994791655494736,738.0612411760285
724,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.724,0.724,0.25,0,0.31994791655494736,738.0612411760285
725,114.13,41830000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.725,0.725,0.25,0,0.31994791655494736,738.0612411760285
726,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.726,0.726,0.25,0,0.31994791655494736,738.0612411760285
727,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.727,0.727,0.25,0,0.31994791655494736,738.0612411760285
728,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.728,0.728,0.25,0,0.31994791655494736,738.0612411760285
729,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.729,0.729,0.25,0,0.31994791655494736,738.0612411760285
730,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39848,558.52,1,0.73,0.73,0.25,0,0.31994791655494736,738.0612411760285
731,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.731,0.731,0.25,0,0.31994791655494736,738.0612411760285
732,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.732,0.732,0.25,0,0.31994791655494736,738.0612411760285
733,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.733,0.733,0.25,0,0.31994791655494736,738.0612411760285
734,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.734,0.734,0.25,0,0.31994791655494736,738.0612411760285
735,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.735,0.735,0.25,0,0.31994791655494736,738.0612411760285
736,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.736,0.736,0.25,0,0.31994791655494736,738.0612411760285
737,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.737,0.737,0.25,0,0.31994791655494736,738.0612411760285
738,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.738,0.738,0.25,0,0.31994791655494736,738.0612411760285
739,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.739,0.739,0.25,0,0.31994791655494736,738.0612411760285
740,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.74,0.74,0.25,0,0.31994791655494736,738.0612411760285
741,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.741,0.741,0.25,0,0.31994791655494736,738.0612411760285
742,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.742,0.742,0.25,0,0.31994791655494736,738.0612411760285
743,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.743,0.743,0.25,0,0.31994791655494736,738.0612411760285
744,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39847,558.52,1,0.744,0.744,0.25,0,0.31994791655494736,738.0612411760285
745,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.745,0.745,0.25,0,0.31994791655494736,738.0612411760285
746,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.746,0.746,0.25,0,0.31994791655494736,738.0612411760285
747,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.747,0.747,0.25,0,0.31994791655494736,738.0612411760285
748,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.748,0.748,0.25,0,0.31994791655494736,738.0612411760285
749,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.749,0.749,0.25,0,0.31994791655494736,738.0612411760285
750,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.75,0.75,0.25,0,0.31994791655494736,738.0612411760285
751,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.751,0.751,0.25,0,0.31994791655494736,738.0612411760285
752,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.752,0.752,0.25,0,0.31994791655494736,738.0612411760285
753,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.753,0.753,0.25,0,0.31994791655494736,738.0612411760285
754,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.754,0.754,0.25,0,0.31994791655494736,738.0612411760285
755,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.755,0.755,0.25,0,0.31994791655494736,738.0612411760285
756,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.756,0.756,0.25,0,0.31994791655494736,738.0612411760285
757,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.757,0.757,0.25,0,0.31994791655494736,738.0612411760285
758,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.758,0.758,0.25,0,0.31994791655494736,738.0612411760285
759,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.759,0.759,0.25,0,0.31994791655494736,738.0612411760285
760,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.76,0.76,0.25,0,0.31994791655494736,738.0612411760285
761,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.761,0.761,0.25,0,0.31994791655494736,738.0612411760285
762,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.762,0.762,0.25,0,0.31994791655494736,738.0612411760285
763,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.763,0.763,0.25,0,0.31994791655494736,738.0612411760285
764,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.764,0.764,0.25,0,0.31994791655494736,738.0612411760285
765,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.765,0.765,0.25,0,0.31994791655494736,738.0612411760285
766,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.766,0.766,0.25,0,0.31994791655494736,738.0612411760285
767,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.767,0.767,0.25,0,0.31994791655494736,738.0612411760285
768,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.768,0.768,0.25,0,0.31994791655494736,738.0612411760285
769,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.769,0.769,0.25,0,0.31994791655494736,738.0612411760285
770,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.77,0.77,0.25,0,0.31994791655494736,738.0612411760285
771,114.13,41831000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39846,558.52,1,0.771,0.771,0.25,0,0.31994791655494736,738.0612411760285
772,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.772,0.772,0.25,0,0.31994791655494736,738.0612411760285
773,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.773,0.773,0.25,0,0.31994791655494736,738.0612411760285
774,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.774,0.774,0.25,0,0.31994791655494736,738.0612411760285
775,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.775,0.775,0.25,0,0.31994791655494736,738.0612411760285
776,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.776,0.776,0.25,0,0.31994791655494736,738.0612411760285
777,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.777,0.777,0.25,0,0.31994791655494736,738.0612411760285
778,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.778,0.778,0.25,0,0.31994791655494736,738.0612411760285
779,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.779,0.779,0.25,0,0.31994791655494736,738.0612411760285
780,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.78,0.78,0.25,0,0.31994791655494736,738.0612411760285
781,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.781,0.781,0.25,0,0.31994791655494736,738.0612411760285
782,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.782,0.782,0.25,0,0.31994791655494736,738.0612411760285
783,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.783,0.783,0.25,0,0.31994791655494736,738.0612411760285
784,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.784,0.784,0.25,0,0.31994791655494736,738.0612411760285
785,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.785,0.785,0.25,0,0.31994791655494736,738.0612411760285
786,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.786,0.786,0.25,0,0.31994791655494736,738.0612411760285
787,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.787,0.787,0.25,0,0.31994791655494736,738.0612411760285
788,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.788,0.788,0.25,0,0.31994791655494736,738.0612411760285
789,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.789,0.789,0.25,0,0.31994791655494736,738.0612411760285
790,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.79,0.79,0.25,0,0.31994791655494736,738.0612411760285
791,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.791,0.791,0.25,0,0.31994791655494736,738.0612411760285
792,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.792,0.792,0.25,0,0.31994791655494736,738.0612411760285
793,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.793,0.793,0.25,0,0.31994791655494736,738.0612411760285
794,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.794,0.794,0.25,0,0.31994791655494736,738.0612411760285
795,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.795,0.795,0.25,0,0.31994791655494736,738.0612411760285
796,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.796,0.796,0.25,0,0.31994791655494736,738.0612411760285
797,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.797,0.797,0.25,0,0.31994791655494736,738.0612411760285
798,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.798,0.798,0.25,0,0.31994791655494736,738.0612411760285
799,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.799,0.799,0.25,0,0.31994791655494736,738.0612411760285
800,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.8,0.8,0.25,0,0.31994791655494736,738.0612411760285
801,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.801,0.801,0.25,0,0.31994791655494736,738.0612411760285
802,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.802,0.802,0.25,0,0.31994791655494736,738.0612411760285
803,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.803,0.803,0.25,0,0.31994791655494736,738.0612411760285
804,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.804,0.804,0.25,0,0.31994791655494736,738.0612411760285
805,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.805,0.805,0.25,0,0.31994791655494736,738.0612411760285
806,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.806,0.806,0.25,0,0.31994791655494736,738.0612411760285
807,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.807,0.807,0.25,0,0.31994791655494736,738.0612411760285
808,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.808,0.808,0.25,0,0.31994791655494736,738.0612411760285
809,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.809,0.809,0.25,0,0.31994791655494736,738.0612411760285
810,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.81,0.81,0.25,0,0.31994791655494736,738.0612411760285
811,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.811,0.811,0.25,0,0.31994791655494736,738.0612411760285
812,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39846,558.52,1,0.812,0.812,0.25,0,0.31994791655494736,738.0612411760285
813,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39845,558.52,1,0.813,0.813,0.25,0,0.31994791655494736,738.0612411760285
814,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39845,558.52,1,0.814,0.814,0.25,0,0.31994791655494736,738.0612411760285
815,114.13,41831000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39845,558.52,1,0.815,0.815,0.25,0,0.31994791655494736,738.0612411760285
816,114.13,41832000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39845,558.52,1,0.816,0.816,0.25,0,0.31994791655494736,738.0612411760285
817,114.13,41832000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39845,558.52,1,0.817,0.817,0.25,0,0.31994791655494736,738.0612411760285
818,114.13,41832000.0,1.5178,11618,-3319.5,0,1205800.0,-0.39845,558.52,1,0.818,0.818,0.25,0,0.31994791655494736,738.0612411760285
819,114.13,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39845,558.52,1,0.819,0.819,0.25,0,0.31994791655494736,738.0612411760285
820,114.13,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39845,558.52,1,0.82,0.82,0.25,0,0.31994791655494736,738.0612411760285
821,114.13,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39845,558.52,1,0.821,0.821,0.25,0,0.31994791655494736,738.0612411760285
822,114.13,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39845,558.52,1,0.822,0.822,0.25,0,0.31994791655494736,738.0612411760285
823,114.13,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39845,558.52,1,0.823,0.823,0.25,0,0.31994791655494736,738.0612411760285
824,114.13,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39845,558.52,1,0.824,0.824,0.25,0,0.31994791655494736,738.0612411760285
825,114.14,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39844,558.52,1,0.825,0.825,0.25,0,0.31983605206995513,738.0612411760285
826,114.14,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39844,558.52,1,0.826,0.826,0.25,0,0.31983605206995513,738.0612411760285
827,114.14,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39844,558.52,1,0.827,0.827,0.25,0,0.31983605206995513,738.0612411760285
828,114.14,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39844,558.52,1,0.828,0.828,0.25,0,0.31983605206995513,738.0612411760285
829,114.14,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39844,558.52,1,0.829,0.829,0.25,0,0.31983605206995513,738.0612411760285
830,114.14,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39844,558.52,1,0.83,0.83,0.25,0,0.31983605206995513,738.0612411760285
831,114.14,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39844,558.52,1,0.831,0.831,0.25,0,0.31983605206995513,738.0612411760285
832,114.14,41832000.0,1.5178,11618,-3319.6,0,1205800.0,-0.39844,558.52,1,0.832,0.832,0.25,0,0.31983605206995513,738.0612411760285
833,114.14,41832000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39844,558.52,1,0.833,0.833,0.25,0,0.31983605206995513,738.0612411760285
834,114.14,41832000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39844,558.52,1,0.834,0.834,0.25,0,0.31983605206995513,738.0612411760285
835,114.14,41832000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.835,0.835,0.25,0,0.31983605206995513,738.0612411760285
836,114.14,41832000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.836,0.836,0.25,0,0.31983605206995513,738.0612411760285
837,114.14,41832000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.837,0.837,0.25,0,0.31983605206995513,738.0612411760285
838,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.838,0.838,0.25,0,0.31983605206995513,738.0612411760285
839,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.839,0.839,0.25,0,0.31983605206995513,738.0612411760285
840,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.84,0.84,0.25,0,0.31983605206995513,738.0612411760285
841,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.841,0.841,0.25,0,0.31983605206995513,738.0612411760285
842,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.842,0.842,0.25,0,0.31983605206995513,738.0612411760285
843,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.843,0.843,0.25,0,0.31983605206995513,738.0612411760285
844,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.844,0.844,0.25,0,0.31983605206995513,738.0612411760285
845,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.845,0.845,0.25,0,0.31983605206995513,738.0612411760285
846,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39843,558.52,1,0.846,0.846,0.25,0,0.31983605206995513,738.0612411760285
847,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39842,558.52,1,0.847,0.847,0.25,0,0.31983605206995513,738.0612411760285
848,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39842,558.52,1,0.848,0.848,0.25,0,0.31983605206995513,738.0612411760285
849,114.14,41833000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39842,558.52,1,0.849,0.849,0.25,0,0.31983605206995513,738.0612411760285
850,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.52,1,0.85,0.85,0.25,0,0.31983605206995513,738.0612411760285
851,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.52,1,0.851,0.851,0.25,0,0.31983605206995513,738.0612411760285
852,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.52,1,0.852,0.852,0.25,0,0.31983605206995513,738.0612411760285
853,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.52,1,0.853,0.853,0.25,0,0.31983605206995513,738.0612411760285
854,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.52,1,0.854,0.854,0.25,0,0.31983605206995513,738.0612411760285
855,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.52,1,0.855,0.855,0.25,0,0.31983605206995513,738.0612411760285
856,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.52,1,0.856,0.856,0.25,0,0.31983605206995513,738.0612411760285
857,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.52,1,0.857,0.857,0.25,0,0.31983605206995513,738.0612411760285
858,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.52,1,0.858,0.858,0.25,0,0.31983605206995513,738.0612411760285
859,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.52,1,0.859,0.859,0.25,0,0.31983605206995513,738.0612411760285
860,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.52,1,0.86,0.86,0.25,0,0.31983605206995513,738.0612411760285
861,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.861,0.861,0.25,0,0.31983605206995513,738.0612411760285
862,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.862,0.862,0.25,0,0.31983605206995513,738.0612411760285
863,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.863,0.863,0.25,0,0.31983605206995513,738.0612411760285
864,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.864,0.864,0.25,0,0.31983605206995513,738.0612411760285
865,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.865,0.865,0.25,0,0.31983605206995513,738.0612411760285
866,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.866,0.866,0.25,0,0.31983605206995513,738.0612411760285
867,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.867,0.867,0.25,0,0.31983605206995513,738.0612411760285
868,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.868,0.868,0.25,0,0.31983605206995513,738.0612411760285
869,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.869,0.869,0.25,0,0.31983605206995513,738.0612411760285
870,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.87,0.87,0.25,0,0.31983605206995513,738.0612411760285
871,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.871,0.871,0.25,0,0.31983605206995513,738.0612411760285
872,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.872,0.872,0.25,0,0.31983605206995513,738.0612411760285
873,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.873,0.873,0.25,0,0.31983605206995513,738.0612411760285
874,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.874,0.874,0.25,0,0.31983605206995513,738.0612411760285
875,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.875,0.875,0.25,0,0.31983605206995513,738.0612411760285
876,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.876,0.876,0.25,0,0.31983605206995513,738.0612411760285
877,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.877,0.877,0.25,0,0.31983605206995513,738.0612411760285
878,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.878,0.878,0.25,0,0.31983605206995513,738.0612411760285
879,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.879,0.879,0.25,0,0.31983605206995513,738.0612411760285
880,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.88,0.88,0.25,0,0.31983605206995513,738.0612411760285
881,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.881,0.881,0.25,0,0.31983605206995513,738.0612411760285
882,114.14,41833000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39842,558.53,1,0.882,0.882,0.25,0,0.31983605206995513,738.0612411760285
