"<greek>m</greek>","<greek>m</greek><sub>t</sub>","C<sub>f</sub>_x","C<sub>f</sub>_y","C<sub>p</sub>","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Conservative_5","Conservative_6","Mach","Pressure","Temperature","h","p","y<sup>+</sup>","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.716e-05,1.1614e-11,0,0,-8.2345e+17,47.719,4177.1,0.63662,1.6023e+07,5.7513e-10,2362.9,0.8497,6.7912e+05,535.91,0,0.75124,0,1,0.080032,0.080032,0,0
1.716e-05,1.1618e-11,0,0,-8.2871e+17,47.583,4181.7,0.61063,1.5977e+07,5.7834e-10,2368.6,0.85229,6.7768e+05,535.87,0,0.74965,0,1,0.080155,0.080155,0,0
1.716e-05,1.162e-11,0,0,-8.3409e+17,47.446,4186,0.56212,1.5931e+07,5.8151e-10,2374.1,0.8549,6.7622e+05,535.83,0,0.74803,0,1,0.080278,0.080278,0,0
1.716e-05,1.1623e-11,0,0,-8.3946e+17,47.308,4190.3,0.5136,1.5884e+07,5.8468e-10,2379.5,0.85751,6.7475e+05,535.79,0,0.7464,0,1,0.080401,0.080401,0,0
1.716e-05,1.1626e-11,0,0,-8.4483e+17,47.171,4194.6,0.46509,1.5837e+07,5.8785e-10,2384.9,0.86012,6.7328e+05,535.75,0,0.74478,0,1,0.080524,0.080524,0,0
1.716e-05,1.1628e-11,0,0,-8.5021e+17,47.034,4198.9,0.41658,1.5791e+07,5.9102e-10,2390.3,0.86273,6.7181e+05,535.71,0,0.74316,0,1,0.080647,0.080647,0,0
1.716e-05,1.1631e-11,0,0,-8.5558e+17,46.896,4203.2,0.36806,1.5744e+07,5.9419e-10,2395.7,0.86533,6.7035e+05,535.67,0,0.74153,0,1,0.08077,0.08077,0,0
1.716e-05,1.1632e-11,0,0,-8.61e+17,46.758,4207.2,0.37982,1.5697e+07,5.973e-10,2401,0.86794,6.6887e+05,535.63,0,0.7399,0,1,0.080893,0.080893,0,0
1.716e-05,1.1631e-11,0,0,-8.6646e+17,46.62,4211,0.44233,1.5651e+07,6.0035e-10,2406,0.87055,6.6737e+05,535.59,0,0.73825,0,1,0.081015,0.081015,0,0
1.716e-05,1.1631e-11,0,0,-8.7192e+17,46.482,4214.9,0.50484,1.5604e+07,6.0341e-10,2411.1,0.87316,6.6588e+05,535.55,0,0.7366,0,1,0.081138,0.081138,0,0
1.716e-05,1.1631e-11,0,0,-8.7738e+17,46.344,4218.7,0.56736,1.5557e+07,6.0646e-10,2416.2,0.87577,6.6439e+05,535.51,0,0.73495,0,1,0.081261,0.081261,0,0
1.716e-05,1.163e-11,0,0,-8.8284e+17,46.206,4222.5,0.62987,1.551e+07,6.0951e-10,2421.3,0.87838,6.629e+05,535.47,0,0.7333,0,1,0.081384,0.081384,0,0
1.716e-05,1.163e-11,0,0,-8.8831e+17,46.068,4226.4,0.69238,1.5463e+07,6.1257e-10,2426.4,0.88099,6.6141e+05,535.43,0,0.73165,0,1,0.081507,0.081507,0,0
1.716e-05,1.1627e-11,0,0,-8.9388e+17,45.928,4229.8,0.69352,1.5416e+07,6.1555e-10,2431.3,0.88362,6.5989e+05,535.38,0,0.72996,0,1,0.08163,0.08163,0,0
1.716e-05,1.1624e-11,0,0,-8.9946e+17,45.788,4233.3,0.68591,1.5368e+07,6.1852e-10,2436.1,0.88626,6.5836e+05,535.34,0,0.72828,0,1,0.081753,0.081753,0,0
1.716e-05,1.1621e-11,0,0,-9.0505e+17,45.648,4236.7,0.6783,1.5321e+07,6.2149e-10,2441,0.88889,6.5684e+05,535.3,0,0.72659,0,1,0.081876,0.081876,0,0
1.716e-05,1.1618e-11,0,0,-9.1063e+17,45.508,4240.1,0.67068,1.5273e+07,6.2446e-10,2445.8,0.89153,6.5531e+05,535.26,0,0.7249,0,1,0.081999,0.081999,0,0
1.716e-05,1.1615e-11,0,0,-9.1622e+17,45.368,4243.5,0.66307,1.5226e+07,6.2743e-10,2450.7,0.89416,6.5379e+05,535.22,0,0.72321,0,1,0.082122,0.082122,0,0
1.716e-05,1.1611e-11,0,0,-9.2183e+17,45.228,4246.8,0.65535,1.5178e+07,6.3037e-10,2455.4,0.8968,6.5225e+05,535.17,0,0.72152,0,1,0.082245,0.082245,0,0
1.716e-05,1.1604e-11,0,0,-9.2754e+17,45.086,4249.8,0.64721,1.513e+07,6.3318e-10,2459.9,0.89946,6.5069e+05,535.13,0,0.7198,0,1,0.082368,0.082368,0,0
1.716e-05,1.1597e-11,0,0,-9.3324e+17,44.945,4252.8,0.63907,1.5082e+07,6.3599e-10,2464.5,0.90212,6.4914e+05,535.09,0,0.71807,0,1,0.082491,0.082491,0,0
1.716e-05,1.1591e-11,0,0,-9.3895e+17,44.803,4255.8,0.63094,1.5034e+07,6.3879e-10,2469,0.90478,6.4758e+05,535.05,0,0.71635,0,1,0.082614,0.082614,0,0
1.716e-05,1.1584e-11,0,0,-9.4465e+17,44.662,4258.8,0.6228,1.4987e+07,6.416e-10,2473.5,0.90744,6.4602e+05,535,0,0.71462,0,1,0.082737,0.082737,0,0
1.716e-05,1.1577e-11,0,0,-9.5036e+17,44.521,4261.8,0.61467,1.4939e+07,6.4441e-10,2478,0.91009,6.4446e+05,534.96,0,0.7129,0,1,0.08286,0.08286,0,0
1.716e-05,1.1569e-11,0,0,-9.5611e+17,44.379,4264.5,0.62239,1.489e+07,6.4714e-10,2482.3,0.91276,6.4289e+05,534.92,0,0.71116,0,1,0.082982,0.082982,0,0
1.716e-05,1.156e-11,0,0,-9.6191e+17,44.236,4267,0.64365,1.4842e+07,6.498e-10,2486.5,0.91543,6.4131e+05,534.87,0,0.70941,0,1,0.083105,0.083105,0,0
1.716e-05,1.155e-11,0,0,-9.6771e+17,44.094,4269.5,0.66491,1.4794e+07,6.5246e-10,2490.6,0.91809,6.3972e+05,534.83,0,0.70766,0,1,0.083228,0.083228,0,0
1.716e-05,1.154e-11,0,0,-9.7351e+17,43.952,4272,0.68617,1.4746e+07,6.5512e-10,2494.8,0.92076,6.3814e+05,534.79,0,0.70591,0,1,0.083351,0.083351,0,0
1.716e-05,1.1531e-11,0,0,-9.7931e+17,43.81,4274.5,0.70743,1.4698e+07,6.5778e-10,2499,0.92343,6.3656e+05,534.74,0,0.70415,0,1,0.083474,0.083474,0,0
1.716e-05,1.1521e-11,0,0,-9.8511e+17,43.667,4277.1,0.72869,1.4649e+07,6.6044e-10,2503.1,0.9261,6.3497e+05,534.7,0,0.7024,0,1,0.083597,0.083597,0,0
1.716e-05,1.1508e-11,0,0,-9.9098e+17,43.525,4279.2,0.75483,1.4601e+07,6.6291e-10,2507,0.92877,6.3337e+05,534.66,0,0.70063,0,1,0.08372,0.08372,0,0
1.716e-05,1.1495e-11,0,0,-9.9686e+17,43.382,4281.2,0.78168,1.4553e+07,6.6535e-10,2510.7,0.93145,6.3176e+05,534.61,0,0.69885,0,1,0.083843,0.083843,0,0
1.716e-05,1.1482e-11,0,0,-1.0027e+18,43.239,4283.3,0.80852,1.4504e+07,6.6779e-10,2514.5,0.93413,6.3016e+05,534.57,0,0.69708,0,1,0.083966,0.083966,0,0
1.716e-05,1.1469e-11,0,0,-1.0086e+18,43.096,4285.3,0.83537,1.4456e+07,6.7024e-10,2518.3,0.9368,6.2855e+05,534.52,0,0.6953,0,1,0.084089,0.084089,0,0
1.716e-05,1.1456e-11,0,0,-1.0145e+18,42.953,4287.4,0.86222,1.4408e+07,6.7268e-10,2522.1,0.93948,6.2695e+05,534.48,0,0.69353,0,1,0.084212,0.084212,0,0
1.716e-05,1.1442e-11,0,0,-1.0204e+18,42.811,4289.3,0.88854,1.4359e+07,6.7509e-10,2525.8,0.94216,6.2534e+05,534.43,0,0.69174,0,1,0.084335,0.084335,0,0
1.716e-05,1.1426e-11,0,0,-1.0264e+18,42.667,4290.8,0.9128,1.4311e+07,6.7739e-10,2529.3,0.94484,6.2371e+05,534.39,0,0.68994,0,1,0.084458,0.084458,0,0
1.716e-05,1.141e-11,0,0,-1.0323e+18,42.524,4292.4,0.93707,1.4262e+07,6.7969e-10,2532.8,0.94752,6.2208e+05,534.34,0,0.68814,0,1,0.084581,0.084581,0,0
1.716e-05,1.1395e-11,0,0,-1.0383e+18,42.38,4293.9,0.96133,1.4213e+07,6.8198e-10,2536.3,0.9502,6.2045e+05,534.3,0,0.68633,0,1,0.084704,0.084704,0,0
1.716e-05,1.1379e-11,0,0,-1.0443e+18,42.237,4295.4,0.98559,1.4165e+07,6.8428e-10,2539.8,0.95288,6.1882e+05,534.25,0,0.68453,0,1,0.084827,0.084827,0,0
1.716e-05,1.1363e-11,0,0,-1.0502e+18,42.093,4296.9,1.0099,1.4116e+07,6.8658e-10,2543.3,0.95555,6.1719e+05,534.21,0,0.68273,0,1,0.084949,0.084949,0,0
1.716e-05,1.1346e-11,0,0,-1.0562e+18,41.949,4298.2,1.0004,1.4068e+07,6.888e-10,2546.6,0.95824,6.1555e+05,534.16,0,0.68091,0,1,0.085072,0.085072,0,0
1.716e-05,1.1328e-11,0,0,-1.0623e+18,41.806,4299.4,0.9617,1.4019e+07,6.9097e-10,2549.8,0.96095,6.139e+05,534.12,0,0.67909,0,1,0.085195,0.085195,0,0
1.716e-05,1.131e-11,0,0,-1.0683e+18,41.662,4300.5,0.92303,1.397e+07,6.9313e-10,2553,0.96365,6.1225e+05,534.07,0,0.67727,0,1,0.085318,0.085318,0,0
1.716e-05,1.1292e-11,0,0,-1.0744e+18,41.519,4301.6,0.88437,1.3922e+07,6.9529e-10,2556.2,0.96635,6.106e+05,534.03,0,0.67544,0,1,0.085441,0.085441,0,0
1.716e-05,1.1274e-11,0,0,-1.0804e+18,41.375,4302.7,0.84571,1.3873e+07,6.9746e-10,2559.4,0.96905,6.0895e+05,533.98,0,0.67362,0,1,0.085564,0.085564,0,0
1.716e-05,1.1257e-11,0,0,-1.0864e+18,41.231,4303.9,0.80705,1.3825e+07,6.9962e-10,2562.6,0.97175,6.073e+05,533.94,0,0.6718,0,1,0.085687,0.085687,0,0
1.716e-05,1.1235e-11,0,0,-1.0926e+18,41.087,4304.5,0.66835,1.3776e+07,7.0148e-10,2565.3,0.97447,6.0562e+05,533.89,0,0.66994,0,1,0.08581,0.08581,0,0
1.716e-05,1.1212e-11,0,0,-1.0987e+18,40.941,4305.1,0.51453,1.3727e+07,7.0331e-10,2568,0.97719,6.0394e+05,533.84,0,0.66808,0,1,0.085933,0.085933,0,0
1.716e-05,1.119e-11,0,0,-1.1049e+18,40.796,4305.7,0.36071,1.3677e+07,7.0513e-10,2570.6,0.97991,6.0226e+05,533.79,0,0.66621,0,1,0.086056,0.086056,0,0
1.716e-05,1.1167e-11,0,0,-1.1111e+18,40.651,4306.3,0.20689,1.3628e+07,7.0695e-10,2573.3,0.98263,6.0057e+05,533.75,0,0.66435,0,1,0.086179,0.086179,0,0
1.716e-05,1.1145e-11,0,0,-1.1172e+18,40.506,4306.9,0.053073,1.3579e+07,7.0877e-10,2576,0.98536,5.9889e+05,533.7,0,0.66249,0,1,0.086302,0.086302,0,0
1.716e-05,1.1122e-11,0,0,-1.1234e+18,40.361,4307.4,-0.051168,1.353e+07,7.1057e-10,2578.6,0.98808,5.9721e+05,533.65,0,0.66063,0,1,0.086425,0.086425,0,0
1.716e-05,1.1098e-11,0,0,-1.1296e+18,40.217,4307.6,0.041703,1.3481e+07,7.1226e-10,2581,0.99081,5.9551e+05,533.61,0,0.65875,0,1,0.086548,0.086548,0,0
1.716e-05,1.1074e-11,0,0,-1.1358e+18,40.072,4307.8,0.13457,1.3432e+07,7.1395e-10,2583.3,0.99354,5.9382e+05,533.56,0,0.65688,0,1,0.086671,0.086671,0,0
1.716e-05,1.105e-11,0,0,-1.142e+18,39.928,4307.9,0.22743,1.3384e+07,7.1563e-10,2585.7,0.99627,5.9213e+05,533.51,0,0.65501,0,1,0.086794,0.086794,0,0
1.716e-05,1.1026e-11,0,0,-1.1482e+18,39.784,4308.1,0.32031,1.3335e+07,7.1732e-10,2588.1,0.99899,5.9044e+05,533.46,0,0.65314,0,1,0.086916,0.086916,0,0
1.716e-05,1.1002e-11,0,0,-1.1544e+18,39.639,4308.3,0.41317,1.3286e+07,7.1901e-10,2590.5,1.0017,5.8874e+05,533.42,0,0.65127,0,1,0.087039,0.087039,0,0
1.716e-05,1.0976e-11,0,0,-1.1606e+18,39.494,4308.1,0.50601,1.3237e+07,7.2056e-10,2592.7,1.0045,5.8703e+05,533.37,0,0.64937,0,1,0.087162,0.087162,0,0
1.716e-05,1.0949e-11,0,0,-1.167e+18,39.349,4307.7,0.59883,1.3188e+07,7.2202e-10,2594.7,1.0072,5.8531e+05,533.32,0,0.64747,0,1,0.087285,0.087285,0,0
1.716e-05,1.0922e-11,0,0,-1.1733e+18,39.203,4307.3,0.69164,1.3138e+07,7.2348e-10,2596.8,1.0099,5.8359e+05,533.27,0,0.64556,0,1,0.087408,0.087408,0,0
1.716e-05,1.0894e-11,0,0,-1.1796e+18,39.057,4306.9,0.78446,1.3089e+07,7.2493e-10,2598.9,1.0127,5.8186e+05,533.22,0,0.64365,0,1,0.087531,0.087531,0,0
1.716e-05,1.0867e-11,0,0,-1.1859e+18,38.912,4306.5,0.87728,1.304e+07,7.2639e-10,2600.9,1.0154,5.8014e+05,533.17,0,0.64175,0,1,0.087654,0.087654,0,0
1.716e-05,1.084e-11,0,0,-1.1922e+18,38.766,4306.2,0.9701,1.2991e+07,7.2784e-10,2603,1.0182,5.7841e+05,533.12,0,0.63984,0,1,0.087777,0.087777,0,0
1.716e-05,1.0811e-11,0,0,-1.1985e+18,38.622,4305.3,0.9113,1.2942e+07,7.2913e-10,2604.7,1.0209,5.7669e+05,533.08,0,0.63793,0,1,0.0879,0.0879,0,0
1.716e-05,1.0782e-11,0,0,-1.2049e+18,38.478,4304.5,0.85034,1.2893e+07,7.3042e-10,2606.4,1.0237,5.7496e+05,533.03,0,0.63602,0,1,0.088023,0.088023,0,0
1.716e-05,1.0754e-11,0,0,-1.2112e+18,38.333,4303.7,0.78938,1.2844e+07,7.3171e-10,2608.2,1.0264,5.7323e+05,532.98,0,0.63411,0,1,0.088146,0.088146,0,0
1.716e-05,1.0725e-11,0,0,-1.2175e+18,38.189,4302.9,0.72842,1.2795e+07,7.33e-10,2609.9,1.0291,5.7151e+05,532.93,0,0.6322,0,1,0.088269,0.088269,0,0
1.716e-05,1.0696e-11,0,0,-1.2238e+18,38.044,4302,0.66746,1.2747e+07,7.3429e-10,2611.6,1.0319,5.6978e+05,532.88,0,0.63029,0,1,0.088392,0.088392,0,0
1.716e-05,1.0667e-11,0,0,-1.2301e+18,37.901,4301,0.64277,1.2698e+07,7.3549e-10,2613.2,1.0346,5.6805e+05,532.83,0,0.62838,0,1,0.088515,0.088515,0,0
1.716e-05,1.0636e-11,0,0,-1.2365e+18,37.758,4299.7,0.67768,1.265e+07,7.3655e-10,2614.6,1.0373,5.6633e+05,532.78,0,0.62647,0,1,0.088638,0.088638,0,0
1.716e-05,1.0606e-11,0,0,-1.2428e+18,37.615,4298.4,0.71258,1.2601e+07,7.3762e-10,2616,1.0401,5.646e+05,532.73,0,0.62456,0,1,0.088761,0.088761,0,0
1.716e-05,1.0575e-11,0,0,-1.2491e+18,37.472,4297.1,0.74748,1.2553e+07,7.3868e-10,2617.4,1.0428,5.6287e+05,532.69,0,0.62265,0,1,0.088883,0.088883,0,0
1.716e-05,1.0544e-11,0,0,-1.2554e+18,37.329,4295.8,0.78239,1.2505e+07,7.3975e-10,2618.8,1.0455,5.6114e+05,532.64,0,0.62074,0,1,0.089006,0.089006,0,0
1.716e-05,1.0513e-11,0,0,-1.2618e+18,37.186,4294.5,0.81729,1.2457e+07,7.4081e-10,2620.2,1.0482,5.5942e+05,532.59,0,0.61882,0,1,0.089129,0.089129,0,0
1.716e-05,1.0482e-11,0,0,-1.2681e+18,37.044,4292.8,0.83674,1.2409e+07,7.4176e-10,2621.4,1.051,5.5769e+05,532.54,0,0.61691,0,1,0.089252,0.089252,0,0
1.716e-05,1.045e-11,0,0,-1.2744e+18,36.902,4291.1,0.85159,1.2361e+07,7.4268e-10,2622.5,1.0537,5.5596e+05,532.49,0,0.615,0,1,0.089375,0.089375,0,0
1.716e-05,1.0419e-11,0,0,-1.2808e+18,36.76,4289.4,0.86644,1.2313e+07,7.436e-10,2623.6,1.0564,5.5423e+05,532.44,0,0.61309,0,1,0.089498,0.089498,0,0
1.716e-05,1.0387e-11,0,0,-1.2871e+18,36.619,4287.7,0.88129,1.2265e+07,7.4452e-10,2624.7,1.0591,5.525e+05,532.39,0,0.61117,0,1,0.089621,0.089621,0,0
1.716e-05,1.0355e-11,0,0,-1.2934e+18,36.477,4286,0.89614,1.2217e+07,7.4543e-10,2625.7,1.0619,5.5077e+05,532.34,0,0.60926,0,1,0.089744,0.089744,0,0
1.716e-05,1.0323e-11,0,0,-1.2998e+18,36.335,4284.2,0.8955,1.2169e+07,7.463e-10,2626.8,1.0646,5.4904e+05,532.29,0,0.60734,0,1,0.089867,0.089867,0,0
1.716e-05,1.0288e-11,0,0,-1.3062e+18,36.193,4282,0.81547,1.2121e+07,7.4688e-10,2627.4,1.0673,5.4728e+05,532.24,0,0.6054,0,1,0.08999,0.08999,0,0
1.716e-05,1.0253e-11,0,0,-1.3126e+18,36.05,4279.8,0.73543,1.2073e+07,7.4747e-10,2628,1.0701,5.4553e+05,532.19,0,0.60346,0,1,0.090113,0.090113,0,0
1.716e-05,1.0218e-11,0,0,-1.3191e+18,35.908,4277.6,0.65539,1.2025e+07,7.4805e-10,2628.6,1.0729,5.4377e+05,532.14,0,0.60152,0,1,0.090236,0.090236,0,0
1.716e-05,1.0183e-11,0,0,-1.3255e+18,35.765,4275.4,0.57536,1.1977e+07,7.4863e-10,2629.3,1.0756,5.4202e+05,532.09,0,0.59958,0,1,0.090359,0.090359,0,0
1.716e-05,1.0148e-11,0,0,-1.3319e+18,35.623,4273.2,0.49532,1.1929e+07,7.4922e-10,2629.9,1.0784,5.4026e+05,532.04,0,0.59764,0,1,0.090482,0.090482,0,0
1.716e-05,1.0113e-11,0,0,-1.3384e+18,35.48,4270.7,0.43539,1.1881e+07,7.4971e-10,2630.4,1.0811,5.385e+05,531.99,0,0.59568,0,1,0.090605,0.090605,0,0
1.716e-05,1.0076e-11,0,0,-1.3449e+18,35.338,4268,0.39154,1.1833e+07,7.5012e-10,2630.7,1.0839,5.3673e+05,531.94,0,0.59372,0,1,0.090728,0.090728,0,0
1.716e-05,1.004e-11,0,0,-1.3514e+18,35.195,4265.3,0.34769,1.1785e+07,7.5054e-10,2631.1,1.0867,5.3495e+05,531.88,0,0.59176,0,1,0.09085,0.09085,0,0
1.716e-05,1.0003e-11,0,0,-1.3578e+18,35.053,4262.6,0.30384,1.1736e+07,7.5095e-10,2631.4,1.0895,5.3318e+05,531.83,0,0.5898,0,1,0.090973,0.090973,0,0
1.716e-05,9.9668e-12,0,0,-1.3643e+18,34.91,4259.9,0.25999,1.1688e+07,7.5136e-10,2631.8,1.0922,5.3141e+05,531.78,0,0.58784,0,1,0.091096,0.091096,0,0
1.716e-05,9.9304e-12,0,0,-1.3708e+18,34.768,4257.2,0.21613,1.164e+07,7.5178e-10,2632.1,1.095,5.2963e+05,531.73,0,0.58588,0,1,0.091219,0.091219,0,0
1.716e-05,9.8929e-12,0,0,-1.3773e+18,34.627,4254.2,0.24231,1.1593e+07,7.52e-10,2632.2,1.0978,5.2787e+05,531.68,0,0.58392,0,1,0.091342,0.091342,0,0
1.716e-05,9.8553e-12,0,0,-1.3838e+18,34.487,4251.1,0.27232,1.1545e+07,7.5222e-10,2632.2,1.1005,5.261e+05,531.63,0,0.58197,0,1,0.091465,0.091465,0,0
1.716e-05,9.8178e-12,0,0,-1.3902e+18,34.346,4248,0.30233,1.1498e+07,7.5244e-10,2632.3,1.1033,5.2433e+05,531.57,0,0.58001,0,1,0.091588,0.091588,0,0
1.716e-05,9.7803e-12,0,0,-1.3967e+18,34.205,4244.9,0.33234,1.145e+07,7.5265e-10,2632.3,1.1061,5.2257e+05,531.52,0,0.57806,0,1,0.091711,0.091711,0,0
1.716e-05,9.7427e-12,0,0,-1.4032e+18,34.065,4241.7,0.36235,1.1403e+07,7.5287e-10,2632.4,1.1088,5.208e+05,531.47,0,0.5761,0,1,0.091834,0.091834,0,0
1.716e-05,9.705e-12,0,0,-1.4096e+18,33.925,4238.5,0.38213,1.1356e+07,7.5304e-10,2632.4,1.1116,5.1903e+05,531.42,0,0.57415,0,1,0.091957,0.091957,0,0
1.716e-05,9.6668e-12,0,0,-1.4161e+18,33.786,4235,0.38207,1.1309e+07,7.5311e-10,2632.2,1.1143,5.1727e+05,531.37,0,0.5722,0,1,0.09208,0.09208,0,0
1.716e-05,9.6287e-12,0,0,-1.4226e+18,33.647,4231.4,0.38202,1.1262e+07,7.5319e-10,2632,1.1171,5.1551e+05,531.31,0,0.57025,0,1,0.092203,0.092203,0,0
1.716e-05,9.5905e-12,0,0,-1.429e+18,33.508,4227.9,0.38196,1.1215e+07,7.5327e-10,2631.8,1.1198,5.1374e+05,531.26,0,0.5683,0,1,0.092326,0.092326,0,0
1.716e-05,9.5524e-12,0,0,-1.4355e+18,33.369,4224.4,0.3819,1.1168e+07,7.5334e-10,2631.6,1.1226,5.1198e+05,531.21,0,0.56635,0,1,0.092449,0.092449,0,0
1.716e-05,9.5143e-12,0,0,-1.4419e+18,33.23,4220.9,0.38185,1.1121e+07,7.5342e-10,2631.5,1.1254,5.1022e+05,531.16,0,0.5644,0,1,0.092572,0.092572,0,0
1.716e-05,9.4758e-12,0,0,-1.4484e+18,33.092,4217.1,0.41275,1.1075e+07,7.5338e-10,2631.1,1.1281,5.0846e+05,531.11,0,0.56246,0,1,0.092694,0.092694,0,0
1.716e-05,9.4371e-12,0,0,-1.4548e+18,32.955,4213.2,0.45494,1.1029e+07,7.5331e-10,2630.7,1.1309,5.0671e+05,531.05,0,0.56052,0,1,0.092817,0.092817,0,0
1.716e-05,9.3985e-12,0,0,-1.4612e+18,32.818,4209.3,0.49714,1.0982e+07,7.5323e-10,2630.2,1.1336,5.0495e+05,531,0,0.55857,0,1,0.09294,0.09294,0,0
1.716e-05,9.3598e-12,0,0,-1.4676e+18,32.681,4205.4,0.53932,1.0936e+07,7.5315e-10,2629.8,1.1364,5.0319e+05,530.95,0,0.55663,0,1,0.093063,0.093063,0,0
1.716e-05,9.3212e-12,0,0,-1.4741e+18,32.544,4201.5,0.58151,1.089e+07,7.5308e-10,2629.3,1.1391,5.0144e+05,530.9,0,0.55469,0,1,0.093186,0.093186,0,0
1.716e-05,9.2824e-12,0,0,-1.4805e+18,32.407,4197.5,0.62553,1.0844e+07,7.5299e-10,2628.9,1.1419,4.9968e+05,530.84,0,0.55274,0,1,0.093309,0.093309,0,0
1.716e-05,9.2427e-12,0,0,-1.487e+18,32.27,4193.1,0.68226,1.0797e+07,7.5277e-10,2628.3,1.1446,4.9791e+05,530.79,0,0.55079,0,1,0.093432,0.093432,0,0
1.716e-05,9.2029e-12,0,0,-1.4935e+18,32.133,4188.8,0.73899,1.0751e+07,7.5256e-10,2627.7,1.1474,4.9614e+05,530.74,0,0.54883,0,1,0.093555,0.093555,0,0
1.716e-05,9.1632e-12,0,0,-1.5e+18,31.996,4184.4,0.79572,1.0705e+07,7.5235e-10,2627.1,1.1502,4.9437e+05,530.68,0,0.54687,0,1,0.093678,0.093678,0,0
1.716e-05,9.1235e-12,0,0,-1.5064e+18,31.859,4180,0.85245,1.0659e+07,7.5214e-10,2626.5,1.1529,4.926e+05,530.63,0,0.54491,0,1,0.093801,0.093801,0,0
1.716e-05,9.0837e-12,0,0,-1.5129e+18,31.722,4175.6,0.90918,1.0613e+07,7.5193e-10,2626,1.1557,4.9083e+05,530.58,0,0.54295,0,1,0.093924,0.093924,0,0
1.716e-05,9.0446e-12,0,0,-1.5194e+18,31.587,4171.1,0.89991,1.0567e+07,7.5174e-10,2625.4,1.1585,4.8907e+05,530.52,0,0.54101,0,1,0.094047,0.094047,0,0
1.716e-05,9.006e-12,0,0,-1.5258e+18,31.452,4166.4,0.82918,1.0522e+07,7.5155e-10,2624.8,1.1612,4.8732e+05,530.47,0,0.53907,0,1,0.09417,0.09417,0,0
1.716e-05,8.9673e-12,0,0,-1.5322e+18,31.318,4161.7,0.75845,1.0477e+07,7.5137e-10,2624.2,1.164,4.8557e+05,530.42,0,0.53713,0,1,0.094293,0.094293,0,0
1.716e-05,8.9287e-12,0,0,-1.5386e+18,31.184,4157,0.68771,1.0431e+07,7.5118e-10,2623.6,1.1667,4.8382e+05,530.36,0,0.53519,0,1,0.094416,0.094416,0,0
1.716e-05,8.8901e-12,0,0,-1.545e+18,31.049,4152.3,0.61698,1.0386e+07,7.51e-10,2623,1.1695,4.8206e+05,530.31,0,0.53326,0,1,0.094539,0.094539,0,0
1.716e-05,8.8515e-12,0,0,-1.5514e+18,30.915,4147.6,0.54625,1.0341e+07,7.5082e-10,2622.4,1.1722,4.8031e+05,530.26,0,0.53132,0,1,0.094661,0.094661,0,0
1.716e-05,8.8132e-12,0,0,-1.5578e+18,30.782,4142.5,0.54406,1.0296e+07,7.5064e-10,2621.8,1.175,4.7856e+05,530.21,0,0.52939,0,1,0.094784,0.094784,0,0
1.716e-05,8.775e-12,0,0,-1.5642e+18,30.649,4137.4,0.54864,1.0251e+07,7.5047e-10,2621.3,1.1777,4.7682e+05,530.15,0,0.52745,0,1,0.094907,0.094907,0,0
1.716e-05,8.7368e-12,0,0,-1.5706e+18,30.516,4132.3,0.55322,1.0207e+07,7.5029e-10,2620.7,1.1805,4.7507e+05,530.1,0,0.52552,0,1,0.09503,0.09503,0,0
1.716e-05,8.6986e-12,0,0,-1.577e+18,30.383,4127.2,0.5578,1.0162e+07,7.5012e-10,2620.1,1.1832,4.7332e+05,530.05,0,0.52358,0,1,0.095153,0.095153,0,0
1.716e-05,8.6604e-12,0,0,-1.5834e+18,30.251,4122.1,0.56238,1.0117e+07,7.4994e-10,2619.6,1.186,4.7157e+05,529.99,0,0.52165,0,1,0.095276,0.095276,0,0
1.716e-05,8.6225e-12,0,0,-1.5898e+18,30.119,4117,0.56862,1.0073e+07,7.4977e-10,2619,1.1887,4.6983e+05,529.94,0,0.51972,0,1,0.095399,0.095399,0,0
1.716e-05,8.5853e-12,0,0,-1.5961e+18,29.989,4111.6,0.57869,1.0029e+07,7.4962e-10,2618.5,1.1915,4.681e+05,529.88,0,0.51781,0,1,0.095522,0.095522,0,0
1.716e-05,8.5482e-12,0,0,-1.6025e+18,29.859,4106.2,0.58876,9.985e+06,7.4947e-10,2618,1.1942,4.6638e+05,529.83,0,0.5159,0,1,0.095645,0.095645,0,0
1.716e-05,8.511e-12,0,0,-1.6088e+18,29.729,4100.9,0.59883,9.9412e+06,7.4933e-10,2617.4,1.1969,4.6465e+05,529.78,0,0.514,0,1,0.095768,0.095768,0,0
1.716e-05,8.4738e-12,0,0,-1.6151e+18,29.599,4095.5,0.60889,9.8974e+06,7.4918e-10,2616.9,1.1997,4.6293e+05,529.72,0,0.51209,0,1,0.095891,0.095891,0,0
1.716e-05,8.4367e-12,0,0,-1.6214e+18,29.469,4090.1,0.61896,9.8536e+06,7.4903e-10,2616.3,1.2024,4.612e+05,529.67,0,0.51018,0,1,0.096014,0.096014,0,0
1.716e-05,8.3991e-12,0,0,-1.6277e+18,29.34,4084.5,0.67093,9.8102e+06,7.488e-10,2615.7,1.2051,4.5948e+05,529.62,0,0.50827,0,1,0.096137,0.096137,0,0
1.716e-05,8.3615e-12,0,0,-1.634e+18,29.211,4078.8,0.74128,9.7669e+06,7.4855e-10,2615.1,1.2079,4.5776e+05,529.56,0,0.50637,0,1,0.09626,0.09626,0,0
