"C<sub>p</sub>","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Mach","Pressure","Temperature","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-4.3723e+16,71.137,1296.4,-0.010714,2.4007e+07,0.2079,8.9206e+05,541.79,0.98679,1,0.024464,0.024464,0,0
-4.3882e+16,71.131,1298.7,-0.011687,2.4005e+07,0.20827,8.9202e+05,541.78,0.98674,1,0.024587,0.024587,0,0
-4.4041e+16,71.126,1301,-0.012634,2.4003e+07,0.20864,8.9197e+05,541.78,0.9867,1,0.02471,0.02471,0,0
-4.4201e+16,71.12,1303.2,-0.013581,2.4001e+07,0.20902,8.9193e+05,541.78,0.98665,1,0.024833,0.024833,0,0
-4.4361e+16,71.114,1305.5,-0.014528,2.3999e+07,0.20939,8.9189e+05,541.78,0.9866,1,0.024956,0.024956,0,0
-4.4526e+16,71.109,1307.8,-0.012675,2.3997e+07,0.20977,8.9184e+05,541.78,0.98655,1,0.025079,0.025079,0,0
-4.4692e+16,71.103,1310.2,-0.010437,2.3995e+07,0.21015,8.918e+05,541.78,0.9865,1,0.025202,0.025202,0,0
-4.4857e+16,71.097,1312.5,-0.0081991,2.3993e+07,0.21053,8.9175e+05,541.78,0.98645,1,0.025325,0.025325,0,0
-4.5023e+16,71.091,1314.8,-0.0059609,2.3991e+07,0.21091,8.917e+05,541.78,0.9864,1,0.025448,0.025448,0,0
-4.5193e+16,71.085,1317.2,-0.0046266,2.3989e+07,0.21131,8.9166e+05,541.77,0.98635,1,0.025571,0.025571,0,0
-4.5365e+16,71.079,1319.6,-0.0034955,2.3987e+07,0.2117,8.9161e+05,541.77,0.9863,1,0.025694,0.025694,0,0
-4.5536e+16,71.073,1322,-0.0023644,2.3985e+07,0.2121,8.9156e+05,541.77,0.98624,1,0.025817,0.025817,0,0
-4.5707e+16,71.067,1324.4,-0.0012334,2.3983e+07,0.21249,8.9152e+05,541.77,0.98619,1,0.02594,0.02594,0,0
-4.5883e+16,71.06,1326.9,-0.0018245,2.3981e+07,0.21289,8.9147e+05,541.77,0.98614,1,0.026063,0.026063,0,0
-4.6062e+16,71.054,1329.4,-0.0029774,2.3978e+07,0.2133,8.9142e+05,541.77,0.98608,1,0.026186,0.026186,0,0
-4.624e+16,71.048,1331.8,-0.0041302,2.3976e+07,0.21371,8.9137e+05,541.77,0.98603,1,0.026309,0.026309,0,0
-4.6418e+16,71.041,1334.3,-0.0052831,2.3974e+07,0.21411,8.9132e+05,541.76,0.98598,1,0.026431,0.026431,0,0
-4.6601e+16,71.035,1336.8,-0.0051092,2.3972e+07,0.21453,8.9127e+05,541.76,0.98592,1,0.026554,0.026554,0,0
-4.6786e+16,71.028,1339.4,-0.0043439,2.397e+07,0.21495,8.9122e+05,541.76,0.98587,1,0.026677,0.026677,0,0
-4.697e+16,71.022,1341.9,-0.0035787,2.3967e+07,0.21536,8.9117e+05,541.76,0.98581,1,0.0268,0.0268,0,0
-4.7155e+16,71.015,1344.5,-0.0028134,2.3965e+07,0.21578,8.9112e+05,541.76,0.98575,1,0.026923,0.026923,0,0
-4.7344e+16,71.009,1347.1,-0.0035938,2.3963e+07,0.21621,8.9107e+05,541.76,0.9857,1,0.027046,0.027046,0,0
-4.7535e+16,71.002,1349.7,-0.0052851,2.3961e+07,0.21664,8.9102e+05,541.76,0.98564,1,0.027169,0.027169,0,0
-4.7727e+16,70.995,1352.3,-0.0069764,2.3958e+07,0.21707,8.9097e+05,541.75,0.98558,1,0.027292,0.027292,0,0
-4.7918e+16,70.988,1354.9,-0.0086677,2.3956e+07,0.2175,8.9091e+05,541.75,0.98552,1,0.027415,0.027415,0,0
-4.8113e+16,70.981,1357.6,-0.012648,2.3954e+07,0.21794,8.9086e+05,541.75,0.98547,1,0.027538,0.027538,0,0
-4.8312e+16,70.974,1360.3,-0.018378,2.3951e+07,0.21838,8.9081e+05,541.75,0.98541,1,0.027661,0.027661,0,0
-4.8511e+16,70.967,1363,-0.024108,2.3949e+07,0.21883,8.9075e+05,541.75,0.98535,1,0.027784,0.027784,0,0
-4.8709e+16,70.96,1365.7,-0.029839,2.3946e+07,0.21927,8.907e+05,541.75,0.98529,1,0.027907,0.027907,0,0
-4.8911e+16,70.953,1368.4,-0.035694,2.3944e+07,0.21972,8.9064e+05,541.74,0.98522,1,0.02803,0.02803,0,0
-4.9117e+16,70.946,1371.2,-0.041672,2.3941e+07,0.22018,8.9059e+05,541.74,0.98516,1,0.028153,0.028153,0,0
-4.9322e+16,70.938,1374,-0.047651,2.3939e+07,0.22063,8.9053e+05,541.74,0.9851,1,0.028276,0.028276,0,0
-4.9528e+16,70.931,1376.7,-0.053629,2.3936e+07,0.22109,8.9047e+05,541.74,0.98504,1,0.028398,0.028398,0,0
-4.9737e+16,70.924,1379.5,-0.052339,2.3934e+07,0.22155,8.9042e+05,541.74,0.98497,1,0.028521,0.028521,0,0
-4.995e+16,70.916,1382.4,-0.041873,2.3931e+07,0.22202,8.9036e+05,541.74,0.98491,1,0.028644,0.028644,0,0
-5.0164e+16,70.909,1385.2,-0.031407,2.3929e+07,0.22249,8.903e+05,541.73,0.98485,1,0.028767,0.028767,0,0
-5.0377e+16,70.901,1388.1,-0.020941,2.3926e+07,0.22296,8.9024e+05,541.73,0.98478,1,0.02889,0.02889,0,0
-5.0594e+16,70.893,1391,-0.013342,2.3923e+07,0.22343,8.9018e+05,541.73,0.98472,1,0.029013,0.029013,0,0
-5.0815e+16,70.885,1393.9,-0.01043,2.3921e+07,0.22392,8.9012e+05,541.73,0.98465,1,0.029136,0.029136,0,0
-5.1037e+16,70.878,1396.8,-0.0075177,2.3918e+07,0.2244,8.9006e+05,541.73,0.98458,1,0.029259,0.029259,0,0
-5.1259e+16,70.87,1399.8,-0.0046057,2.3915e+07,0.22488,8.9e+05,541.73,0.98452,1,0.029382,0.029382,0,0
-5.1483e+16,70.862,1402.7,-0.00195,2.3913e+07,0.22537,8.8994e+05,541.72,0.98445,1,0.029505,0.029505,0,0
-5.1712e+16,70.854,1405.7,0.00015365,2.391e+07,0.22587,8.8988e+05,541.72,0.98438,1,0.029628,0.029628,0,0
-5.1942e+16,70.846,1408.7,0.0022573,2.3907e+07,0.22636,8.8981e+05,541.72,0.98431,1,0.029751,0.029751,0,0
-5.2172e+16,70.837,1411.8,0.004361,2.3904e+07,0.22686,8.8975e+05,541.72,0.98424,1,0.029874,0.029874,0,0
-5.2404e+16,70.829,1414.8,0.0057727,2.3902e+07,0.22736,8.8969e+05,541.72,0.98417,1,0.029997,0.029997,0,0
-5.2642e+16,70.821,1417.9,0.0051592,2.3899e+07,0.22787,8.8962e+05,541.72,0.9841,1,0.03012,0.03012,0,0
-5.2881e+16,70.812,1421,0.0045457,2.3896e+07,0.22838,8.8956e+05,541.71,0.98402,1,0.030243,0.030243,0,0
-5.3119e+16,70.804,1424.1,0.0039323,2.3893e+07,0.22889,8.8949e+05,541.71,0.98395,1,0.030365,0.030365,0,0
-5.3359e+16,70.795,1427.2,0.0027347,2.389e+07,0.2294,8.8943e+05,541.71,0.98388,1,0.030488,0.030488,0,0
-5.3606e+16,70.787,1430.3,-0.00091729,2.3887e+07,0.22992,8.8936e+05,541.71,0.98381,1,0.030611,0.030611,0,0
-5.3852e+16,70.778,1433.5,-0.0045692,2.3884e+07,0.23045,8.8929e+05,541.71,0.98373,1,0.030734,0.030734,0,0
-5.4099e+16,70.769,1436.6,-0.0082211,2.3881e+07,0.23097,8.8923e+05,541.7,0.98366,1,0.030857,0.030857,0,0
-5.4347e+16,70.761,1439.8,-0.011013,2.3878e+07,0.23149,8.8916e+05,541.7,0.98358,1,0.03098,0.03098,0,0
-5.4605e+16,70.751,1443.1,-0.0080416,2.3875e+07,0.23203,8.8909e+05,541.7,0.9835,1,0.031103,0.031103,0,0
-5.4862e+16,70.742,1446.3,-0.0050702,2.3872e+07,0.23256,8.8902e+05,541.7,0.98343,1,0.031226,0.031226,0,0
-5.5119e+16,70.733,1449.5,-0.0020987,2.3869e+07,0.2331,8.8895e+05,541.7,0.98335,1,0.031349,0.031349,0,0
-5.5377e+16,70.724,1452.8,0.00099881,2.3866e+07,0.23364,8.8888e+05,541.69,0.98327,1,0.031472,0.031472,0,0
-5.5643e+16,70.715,1456.1,0.0058404,2.3862e+07,0.23419,8.888e+05,541.69,0.98319,1,0.031595,0.031595,0,0
-5.5909e+16,70.705,1459.4,0.010682,2.3859e+07,0.23474,8.8873e+05,541.69,0.98311,1,0.031718,0.031718,0,0
-5.6175e+16,70.696,1462.8,0.015523,2.3856e+07,0.23529,8.8866e+05,541.69,0.98303,1,0.031841,0.031841,0,0
-5.6442e+16,70.687,1466.1,0.020357,2.3853e+07,0.23584,8.8859e+05,541.69,0.98295,1,0.031964,0.031964,0,0
-5.6719e+16,70.677,1469.5,0.023508,2.3849e+07,0.23641,8.8851e+05,541.68,0.98287,1,0.032087,0.032087,0,0
-5.6996e+16,70.667,1472.9,0.02666,2.3846e+07,0.23697,8.8843e+05,541.68,0.98278,1,0.032209,0.032209,0,0
-5.7273e+16,70.657,1476.4,0.029812,2.3843e+07,0.23754,8.8836e+05,541.68,0.9827,1,0.032332,0.032332,0,0
-5.7549e+16,70.647,1479.8,0.032964,2.3839e+07,0.2381,8.8828e+05,541.68,0.98261,1,0.032455,0.032455,0,0
-5.7835e+16,70.637,1483.3,0.031768,2.3836e+07,0.23869,8.8821e+05,541.67,0.98253,1,0.032578,0.032578,0,0
-5.8121e+16,70.627,1486.8,0.030307,2.3832e+07,0.23927,8.8813e+05,541.67,0.98244,1,0.032701,0.032701,0,0
-5.8406e+16,70.617,1490.3,0.028846,2.3829e+07,0.23985,8.8805e+05,541.67,0.98236,1,0.032824,0.032824,0,0
-5.8692e+16,70.607,1493.8,0.027385,2.3825e+07,0.24043,8.8797e+05,541.67,0.98227,1,0.032947,0.032947,0,0
-5.8988e+16,70.597,1497.4,0.021096,2.3822e+07,0.24103,8.8789e+05,541.67,0.98218,1,0.03307,0.03307,0,0
-5.9285e+16,70.586,1501,0.014149,2.3818e+07,0.24162,8.8781e+05,541.66,0.98209,1,0.033193,0.033193,0,0
-5.9582e+16,70.576,1504.6,0.0072027,2.3815e+07,0.24222,8.8773e+05,541.66,0.982,1,0.033316,0.033316,0,0
-5.9879e+16,70.565,1508.2,0.00025602,2.3811e+07,0.24282,8.8765e+05,541.66,0.98191,1,0.033439,0.033439,0,0
-6.0187e+16,70.554,1511.9,0.0059252,2.3807e+07,0.24343,8.8756e+05,541.66,0.98182,1,0.033562,0.033562,0,0
-6.0497e+16,70.543,1515.6,0.014406,2.3804e+07,0.24404,8.8748e+05,541.65,0.98172,1,0.033685,0.033685,0,0
-6.0808e+16,70.533,1519.3,0.022887,2.38e+07,0.24465,8.8739e+05,541.65,0.98163,1,0.033808,0.033808,0,0
-6.1118e+16,70.522,1522.9,0.031368,2.3796e+07,0.24527,8.8731e+05,541.65,0.98154,1,0.033931,0.033931,0,0
-6.1436e+16,70.51,1526.7,0.03832,2.3792e+07,0.24589,8.8722e+05,541.65,0.98144,1,0.034054,0.034054,0,0
-6.1756e+16,70.499,1530.5,0.044776,2.3789e+07,0.24652,8.8713e+05,541.64,0.98134,1,0.034176,0.034176,0,0
-6.2076e+16,70.488,1534.3,0.051232,2.3785e+07,0.24715,8.8705e+05,541.64,0.98125,1,0.034299,0.034299,0,0
-6.2395e+16,70.477,1538.1,0.057689,2.3781e+07,0.24778,8.8696e+05,541.64,0.98115,1,0.034422,0.034422,0,0
-6.2724e+16,70.465,1541.9,0.059806,2.3777e+07,0.24842,8.8687e+05,541.64,0.98105,1,0.034545,0.034545,0,0
-6.3057e+16,70.453,1545.8,0.060001,2.3773e+07,0.24907,8.8678e+05,541.63,0.98095,1,0.034668,0.034668,0,0
-6.339e+16,70.442,1549.7,0.060195,2.3769e+07,0.24972,8.8669e+05,541.63,0.98085,1,0.034791,0.034791,0,0
-6.3723e+16,70.43,1553.6,0.060389,2.3765e+07,0.25037,8.866e+05,541.63,0.98075,1,0.034914,0.034914,0,0
-6.4064e+16,70.418,1557.6,0.060053,2.3761e+07,0.25102,8.865e+05,541.63,0.98065,1,0.035037,0.035037,0,0
-6.441e+16,70.406,1561.6,0.059407,2.3757e+07,0.25169,8.8641e+05,541.62,0.98054,1,0.03516,0.03516,0,0
-6.4756e+16,70.394,1565.6,0.058761,2.3752e+07,0.25236,8.8632e+05,541.62,0.98044,1,0.035283,0.035283,0,0
-6.5102e+16,70.381,1569.5,0.058115,2.3748e+07,0.25302,8.8622e+05,541.62,0.98033,1,0.035406,0.035406,0,0
-6.5455e+16,70.369,1573.6,0.051283,2.3744e+07,0.2537,8.8612e+05,541.61,0.98023,1,0.035529,0.035529,0,0
-6.5812e+16,70.356,1577.7,0.039749,2.374e+07,0.25438,8.8603e+05,541.61,0.98012,1,0.035652,0.035652,0,0
-6.6169e+16,70.344,1581.8,0.028215,2.3735e+07,0.25506,8.8593e+05,541.61,0.98001,1,0.035775,0.035775,0,0
-6.6526e+16,70.331,1585.9,0.016681,2.3731e+07,0.25575,8.8583e+05,541.61,0.9799,1,0.035898,0.035898,0,0
-6.689e+16,70.319,1590,0.0065083,2.3727e+07,0.25644,8.8573e+05,541.6,0.97979,1,0.036021,0.036021,0,0
-6.7261e+16,70.306,1594.2,-0.0023328,2.3722e+07,0.25714,8.8563e+05,541.6,0.97968,1,0.036143,0.036143,0,0
-6.7632e+16,70.293,1598.4,-0.011174,2.3718e+07,0.25784,8.8553e+05,541.6,0.97957,1,0.036266,0.036266,0,0
-6.8003e+16,70.28,1602.6,-0.020015,2.3713e+07,0.25854,8.8543e+05,541.6,0.97946,1,0.036389,0.036389,0,0
-6.8381e+16,70.266,1606.8,-0.025018,2.3709e+07,0.25924,8.8533e+05,541.59,0.97934,1,0.036512,0.036512,0,0
-6.877e+16,70.253,1611.1,-0.0252,2.3704e+07,0.25996,8.8522e+05,541.59,0.97922,1,0.036635,0.036635,0,0
-6.9158e+16,70.239,1615.4,-0.025383,2.3699e+07,0.26067,8.8511e+05,541.59,0.97911,1,0.036758,0.036758,0,0
-6.9546e+16,70.225,1619.7,-0.025565,2.3695e+07,0.26139,8.8501e+05,541.58,0.97899,1,0.036881,0.036881,0,0
-6.9939e+16,70.212,1624,-0.022029,2.369e+07,0.26211,8.849e+05,541.58,0.97887,1,0.037004,0.037004,0,0
-7.034e+16,70.198,1628.4,-0.012444,2.3685e+07,0.26285,8.8479e+05,541.58,0.97875,1,0.037127,0.037127,0,0
-7.0741e+16,70.183,1632.8,-0.002858,2.368e+07,0.26358,8.8468e+05,541.57,0.97863,1,0.03725,0.03725,0,0
-7.1141e+16,70.169,1637.2,0.0067275,2.3676e+07,0.26432,8.8457e+05,541.57,0.97851,1,0.037373,0.037373,0,0
-7.1547e+16,70.155,1641.6,0.013014,2.3671e+07,0.26506,8.8446e+05,541.57,0.97839,1,0.037496,0.037496,0,0
-7.1965e+16,70.141,1646.1,0.012237,2.3666e+07,0.26581,8.8435e+05,541.56,0.97826,1,0.037619,0.037619,0,0
-7.2383e+16,70.126,1650.6,0.011461,2.3661e+07,0.26657,8.8423e+05,541.56,0.97813,1,0.037742,0.037742,0,0
-7.2801e+16,70.111,1655.1,0.010684,2.3656e+07,0.26732,8.8412e+05,541.56,0.97801,1,0.037865,0.037865,0,0
-7.3223e+16,70.097,1659.6,0.011154,2.3651e+07,0.26808,8.84e+05,541.55,0.97788,1,0.037988,0.037988,0,0
-7.3656e+16,70.081,1664.2,0.015247,2.3646e+07,0.26885,8.8389e+05,541.55,0.97775,1,0.03811,0.03811,0,0
-7.4088e+16,70.066,1668.8,0.01934,2.364e+07,0.26962,8.8377e+05,541.55,0.97762,1,0.038233,0.038233,0,0
-7.4521e+16,70.051,1673.4,0.023434,2.3635e+07,0.27039,8.8365e+05,541.54,0.97749,1,0.038356,0.038356,0,0
-7.4956e+16,70.036,1678,0.02583,2.363e+07,0.27117,8.8353e+05,541.54,0.97736,1,0.038479,0.038479,0,0
-7.5404e+16,70.02,1682.7,0.021156,2.3625e+07,0.27196,8.8341e+05,541.54,0.97722,1,0.038602,0.038602,0,0
-7.5853e+16,70.005,1687.5,0.016481,2.3619e+07,0.27275,8.8329e+05,541.53,0.97709,1,0.038725,0.038725,0,0
-7.6301e+16,69.989,1692.2,0.011807,2.3614e+07,0.27355,8.8316e+05,541.53,0.97695,1,0.038848,0.038848,0,0
-7.6752e+16,69.973,1696.9,0.0073863,2.3608e+07,0.27434,8.8304e+05,541.53,0.97681,1,0.038971,0.038971,0,0
-7.7219e+16,69.957,1701.7,0.0046521,2.3603e+07,0.27515,8.8291e+05,541.52,0.97667,1,0.039094,0.039094,0,0
-7.7686e+16,69.94,1706.5,0.0019179,2.3597e+07,0.27596,8.8278e+05,541.52,0.97653,1,0.039217,0.039217,0,0
-7.8153e+16,69.924,1711.3,-0.0008163,2.3592e+07,0.27677,8.8266e+05,541.52,0.97639,1,0.03934,0.03934,0,0
-7.8621e+16,69.908,1716.2,-0.0032994,2.3586e+07,0.27759,8.8253e+05,541.51,0.97625,1,0.039463,0.039463,0,0
-7.9105e+16,69.891,1721.1,-0.0023737,2.358e+07,0.27842,8.824e+05,541.51,0.9761,1,0.039586,0.039586,0,0
-7.9589e+16,69.874,1726,-0.001448,2.3575e+07,0.27925,8.8226e+05,541.5,0.97596,1,0.039709,0.039709,0,0
-8.0073e+16,69.857,1730.9,-0.00052235,2.3569e+07,0.28008,8.8213e+05,541.5,0.97581,1,0.039832,0.039832,0,0
-8.0557e+16,69.84,1735.8,0.00038124,2.3563e+07,0.2809,8.82e+05,541.5,0.97566,1,0.039955,0.039955,0,0
-8.1058e+16,69.823,1740.9,-0.0022442,2.3557e+07,0.28175,8.8186e+05,541.49,0.97551,1,0.040077,0.040077,0,0
-8.1559e+16,69.805,1745.9,-0.0048696,2.3551e+07,0.2826,8.8173e+05,541.49,0.97536,1,0.0402,0.0402,0,0
-8.2061e+16,69.788,1750.9,-0.007495,2.3545e+07,0.28345,8.8159e+05,541.49,0.97521,1,0.040323,0.040323,0,0
-8.2562e+16,69.77,1756,-0.01012,2.3539e+07,0.2843,8.8145e+05,541.48,0.97506,1,0.040446,0.040446,0,0
-8.3081e+16,69.752,1761.1,-0.010886,2.3533e+07,0.28517,8.8131e+05,541.48,0.9749,1,0.040569,0.040569,0,0
-8.3602e+16,69.734,1766.3,-0.011542,2.3527e+07,0.28604,8.8117e+05,541.47,0.97474,1,0.040692,0.040692,0,0
-8.4123e+16,69.716,1771.4,-0.012197,2.352e+07,0.28691,8.8103e+05,541.47,0.97459,1,0.040815,0.040815,0,0
-8.4644e+16,69.698,1776.5,-0.012852,2.3514e+07,0.28778,8.8088e+05,541.47,0.97443,1,0.040938,0.040938,0,0
-8.5182e+16,69.679,1781.8,-0.0095097,2.3508e+07,0.28867,8.8074e+05,541.46,0.97427,1,0.041061,0.041061,0,0
-8.5723e+16,69.66,1787,-0.0056293,2.3501e+07,0.28956,8.8059e+05,541.46,0.9741,1,0.041184,0.041184,0,0
-8.6263e+16,69.641,1792.3,-0.001749,2.3495e+07,0.29045,8.8044e+05,541.45,0.97394,1,0.041307,0.041307,0,0
-8.6804e+16,69.623,1797.6,0.0021314,2.3489e+07,0.29134,8.8029e+05,541.45,0.97378,1,0.04143,0.04143,0,0
-8.7362e+16,69.603,1802.9,0.0083999,2.3482e+07,0.29225,8.8014e+05,541.44,0.97361,1,0.041553,0.041553,0,0
-8.7923e+16,69.584,1808.3,0.015196,2.3475e+07,0.29316,8.7999e+05,541.44,0.97344,1,0.041676,0.041676,0,0
-8.8484e+16,69.564,1813.6,0.021992,2.3469e+07,0.29408,8.7984e+05,541.44,0.97327,1,0.041799,0.041799,0,0
-8.9046e+16,69.545,1819,0.028788,2.3462e+07,0.29499,8.7968e+05,541.43,0.9731,1,0.041922,0.041922,0,0
-8.9622e+16,69.525,1824.5,0.025261,2.3455e+07,0.29592,8.7952e+05,541.43,0.97293,1,0.042044,0.042044,0,0
-9.0204e+16,69.504,1830,0.018411,2.3448e+07,0.29685,8.7937e+05,541.42,0.97275,1,0.042167,0.042167,0,0
-9.0785e+16,69.484,1835.4,0.011562,2.3441e+07,0.29778,8.7921e+05,541.42,0.97257,1,0.04229,0.04229,0,0
-9.1367e+16,69.464,1840.9,0.0047119,2.3434e+07,0.29871,8.7905e+05,541.41,0.9724,1,0.042413,0.042413,0,0
-9.1962e+16,69.443,1846.5,0.001402,2.3427e+07,0.29966,8.7889e+05,541.41,0.97222,1,0.042536,0.042536,0,0
-9.2563e+16,69.423,1852.1,-0.00034776,2.342e+07,0.30061,8.7872e+05,541.4,0.97204,1,0.042659,0.042659,0,0
-9.3164e+16,69.402,1857.7,-0.0020975,2.3413e+07,0.30157,8.7856e+05,541.4,0.97186,1,0.042782,0.042782,0,0
-9.3766e+16,69.381,1863.2,-0.0038473,2.3406e+07,0.30252,8.7839e+05,541.39,0.97167,1,0.042905,0.042905,0,0
-9.4382e+16,69.36,1868.9,-0.0071033,2.3399e+07,0.30349,8.7822e+05,541.39,0.97149,1,0.043028,0.043028,0,0
-9.5007e+16,69.338,1874.6,-0.011237,2.3391e+07,0.30446,8.7805e+05,541.38,0.9713,1,0.043151,0.043151,0,0
-9.5632e+16,69.316,1880.3,-0.015371,2.3384e+07,0.30544,8.7788e+05,541.38,0.97111,1,0.043274,0.043274,0,0
-9.6257e+16,69.295,1886.1,-0.019505,2.3376e+07,0.30642,8.7771e+05,541.37,0.97092,1,0.043397,0.043397,0,0
-9.6896e+16,69.273,1891.8,-0.010849,2.3369e+07,0.3074,8.7754e+05,541.37,0.97073,1,0.04352,0.04352,0,0
-9.7546e+16,69.25,1897.7,0.0074834,2.3361e+07,0.3084,8.7736e+05,541.36,0.97053,1,0.043643,0.043643,0,0
-9.8197e+16,69.228,1903.5,0.025816,2.3353e+07,0.3094,8.7718e+05,541.36,0.97034,1,0.043766,0.043766,0,0
-9.8847e+16,69.205,1909.3,0.044148,2.3346e+07,0.3104,8.7701e+05,541.35,0.97014,1,0.043889,0.043889,0,0
-9.9506e+16,69.182,1915.2,0.053065,2.3338e+07,0.31141,8.7683e+05,541.35,0.96994,1,0.044011,0.044011,0,0
-1.0017e+17,69.159,1921.1,0.052821,2.333e+07,0.31242,8.7664e+05,541.34,0.96974,1,0.044134,0.044134,0,0
-1.0084e+17,69.136,1927.1,0.052578,2.3322e+07,0.31344,8.7646e+05,541.34,0.96954,1,0.044257,0.044257,0,0
-1.0151e+17,69.113,1933,0.052334,2.3314e+07,0.31446,8.7628e+05,541.33,0.96933,1,0.04438,0.04438,0,0
-1.0219e+17,69.09,1939,0.04809,2.3306e+07,0.31549,8.7609e+05,541.33,0.96913,1,0.044503,0.044503,0,0
-1.0289e+17,69.066,1945.1,0.038847,2.3298e+07,0.31654,8.759e+05,541.32,0.96892,1,0.044626,0.044626,0,0
-1.0358e+17,69.042,1951.2,0.029603,2.329e+07,0.31758,8.7571e+05,541.32,0.96871,1,0.044749,0.044749,0,0
-1.0428e+17,69.018,1957.2,0.02036,2.3282e+07,0.31862,8.7552e+05,541.31,0.9685,1,0.044872,0.044872,0,0
-1.0498e+17,68.993,1963.3,0.011888,2.3273e+07,0.31967,8.7533e+05,541.31,0.96828,1,0.044995,0.044995,0,0
-1.057e+17,68.968,1969.5,0.0046638,2.3265e+07,0.32074,8.7513e+05,541.3,0.96807,1,0.045118,0.045118,0,0
-1.0642e+17,68.944,1975.7,-0.00256,2.3256e+07,0.3218,8.7494e+05,541.3,0.96785,1,0.045241,0.045241,0,0
-1.0714e+17,68.919,1981.9,-0.009784,2.3248e+07,0.32287,8.7474e+05,541.29,0.96763,1,0.045364,0.045364,0,0
-1.0787e+17,68.894,1988.1,-0.013147,2.3239e+07,0.32394,8.7454e+05,541.28,0.96741,1,0.045487,0.045487,0,0
-1.0862e+17,68.868,1994.4,-0.0082894,2.323e+07,0.32502,8.7434e+05,541.28,0.96719,1,0.04561,0.04561,0,0
-1.0937e+17,68.842,2000.6,-0.0034319,2.3222e+07,0.32611,8.7413e+05,541.27,0.96696,1,0.045733,0.045733,0,0
-1.1012e+17,68.817,2006.9,0.0014255,2.3213e+07,0.3272,8.7393e+05,541.27,0.96673,1,0.045855,0.045855,0,0
-1.1087e+17,68.791,2013.2,0.0075361,2.3204e+07,0.32829,8.7372e+05,541.26,0.96651,1,0.045978,0.045978,0,0
-1.1164e+17,68.764,2019.6,0.017266,2.3195e+07,0.3294,8.7351e+05,541.26,0.96627,1,0.046101,0.046101,0,0
-1.1241e+17,68.738,2026,0.026996,2.3186e+07,0.33051,8.733e+05,541.25,0.96604,1,0.046224,0.046224,0,0
-1.1318e+17,68.711,2032.4,0.036725,2.3177e+07,0.33162,8.7309e+05,541.24,0.96581,1,0.046347,0.046347,0,0
-1.1396e+17,68.685,2038.9,0.045174,2.3168e+07,0.33273,8.7288e+05,541.24,0.96557,1,0.04647,0.04647,0,0
-1.1476e+17,68.657,2045.4,0.048329,2.3158e+07,0.33386,8.7266e+05,541.23,0.96533,1,0.046593,0.046593,0,0
-1.1556e+17,68.63,2051.9,0.051483,2.3149e+07,0.33499,8.7244e+05,541.22,0.96509,1,0.046716,0.046716,0,0
-1.1637e+17,68.602,2058.4,0.054638,2.3139e+07,0.33613,8.7222e+05,541.22,0.96485,1,0.046839,0.046839,0,0
-1.1717e+17,68.575,2065,0.056137,2.313e+07,0.33726,8.72e+05,541.21,0.9646,1,0.046962,0.046962,0,0
-1.18e+17,68.546,2071.6,0.046785,2.312e+07,0.33842,8.7178e+05,541.21,0.96435,1,0.047085,0.047085,0,0
-1.1883e+17,68.518,2078.2,0.037432,2.3111e+07,0.33957,8.7155e+05,541.2,0.9641,1,0.047208,0.047208,0,0
-1.1965e+17,68.49,2084.8,0.028081,2.3101e+07,0.34073,8.7132e+05,541.19,0.96385,1,0.047331,0.047331,0,0
-1.2048e+17,68.461,2091.5,0.019349,2.3091e+07,0.34188,8.711e+05,541.19,0.9636,1,0.047454,0.047454,0,0
-1.2134e+17,68.432,2098.2,0.018868,2.3081e+07,0.34306,8.7086e+05,541.18,0.96334,1,0.047577,0.047577,0,0
-1.222e+17,68.402,2105,0.018387,2.3071e+07,0.34424,8.7063e+05,541.17,0.96308,1,0.0477,0.0477,0,0
-1.2306e+17,68.373,2111.7,0.017906,2.3061e+07,0.34542,8.7039e+05,541.17,0.96282,1,0.047822,0.047822,0,0
-1.2392e+17,68.344,2118.4,0.017425,2.3051e+07,0.3466,8.7016e+05,541.16,0.96256,1,0.047945,0.047945,0,0
-1.2481e+17,68.313,2125.3,0.01684,2.3041e+07,0.3478,8.6992e+05,541.15,0.9623,1,0.048068,0.048068,0,0
-1.257e+17,68.283,2132.1,0.016255,2.303e+07,0.349,8.6967e+05,541.15,0.96203,1,0.048191,0.048191,0,0
-1.2659e+17,68.253,2139,0.015669,2.302e+07,0.35019,8.6943e+05,541.14,0.96176,1,0.048314,0.048314,0,0
-1.2747e+17,68.222,2145.8,0.015084,2.301e+07,0.35139,8.6919e+05,541.13,0.96149,1,0.048437,0.048437,0,0
-1.2839e+17,68.191,2152.8,0.017453,2.2999e+07,0.35262,8.6894e+05,541.13,0.96121,1,0.04856,0.04856,0,0
-1.2931e+17,68.16,2159.7,0.019994,2.2988e+07,0.35384,8.6869e+05,541.12,0.96094,1,0.048683,0.048683,0,0
-1.3023e+17,68.129,2166.7,0.022535,2.2978e+07,0.35506,8.6844e+05,541.11,0.96066,1,0.048806,0.048806,0,0
-1.3115e+17,68.097,2173.6,0.025076,2.2967e+07,0.35629,8.6818e+05,541.1,0.96038,1,0.048929,0.048929,0,0
